owner,repo,repo_full,run_id,workflow_name,event,status,conclusion,created_at,run_started_at,updated_at,head_sha,pr_numbers,run_started_dt,updated_dt,ci_duration_min,is_failure,is_cd_workflow
prometheus,prometheus,prometheus/prometheus,13182778985,CI,pull_request,completed,success,2025-02-06T15:58:48Z,2025-02-06T15:58:48Z,2025-02-06T16:16:37Z,47ce11e737e34233b37ed8bce1a58fbda837f620,[],2025-02-06 15:58:48+00:00,2025-02-06 16:16:37+00:00,17.816666666666666,False,False
prometheus,prometheus,prometheus/prometheus,13182778990,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T15:58:48Z,2025-02-06T15:58:48Z,2025-02-06T15:59:42Z,47ce11e737e34233b37ed8bce1a58fbda837f620,[],2025-02-06 15:58:48+00:00,2025-02-06 15:59:42+00:00,0.9,False,False
prometheus,prometheus,prometheus/prometheus,13182666147,CI,pull_request,completed,failure,2025-02-06T15:52:39Z,2025-02-06T15:52:39Z,2025-02-06T16:07:06Z,51e17b04b805d1735ce2d5069e225ca5ae891840,[],2025-02-06 15:52:39+00:00,2025-02-06 16:07:06+00:00,14.45,True,False
prometheus,prometheus,prometheus/prometheus,13182666156,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T15:52:39Z,2025-02-06T15:52:39Z,2025-02-06T15:53:32Z,51e17b04b805d1735ce2d5069e225ca5ae891840,[],2025-02-06 15:52:39+00:00,2025-02-06 15:53:32+00:00,0.8833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13182150594,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T15:26:31Z,2025-02-06T15:26:31Z,2025-02-06T15:29:18Z,d6cda502b5e6b51981f9bb5101813ee1d0523529,[],2025-02-06 15:26:31+00:00,2025-02-06 15:29:18+00:00,2.783333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13182150625,CI,pull_request,completed,success,2025-02-06T15:26:31Z,2025-02-06T15:26:31Z,2025-02-06T15:44:42Z,d6cda502b5e6b51981f9bb5101813ee1d0523529,[],2025-02-06 15:26:31+00:00,2025-02-06 15:44:42+00:00,18.183333333333334,False,False
prometheus,prometheus,prometheus/prometheus,13182149380,CI,push,completed,success,2025-02-06T15:26:28Z,2025-02-06T15:26:28Z,2025-02-06T15:44:58Z,d6cda502b5e6b51981f9bb5101813ee1d0523529,[],2025-02-06 15:26:28+00:00,2025-02-06 15:44:58+00:00,18.5,False,False
prometheus,prometheus,prometheus/prometheus,13181654826,CI,push,completed,success,2025-02-06T15:02:07Z,2025-02-06T15:02:07Z,2025-02-06T15:26:44Z,20371118b6333312991833dc832eeb09fc37fa33,"[93, 5, 3, 14]",2025-02-06 15:02:07+00:00,2025-02-06 15:26:44+00:00,24.616666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13181654841,Scorecards supply-chain security,push,completed,success,2025-02-06T15:02:07Z,2025-02-06T15:02:07Z,2025-02-06T15:03:35Z,20371118b6333312991833dc832eeb09fc37fa33,"[93, 5, 3, 14]",2025-02-06 15:02:07+00:00,2025-02-06 15:03:35+00:00,1.4666666666666666,False,False
prometheus,prometheus,prometheus/prometheus,13181654895,buf.build,push,completed,success,2025-02-06T15:02:07Z,2025-02-06T15:02:07Z,2025-02-06T15:02:35Z,20371118b6333312991833dc832eeb09fc37fa33,"[93, 5, 3, 14]",2025-02-06 15:02:07+00:00,2025-02-06 15:02:35+00:00,0.4666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13181548415,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T14:56:34Z,2025-02-06T14:56:34Z,2025-02-06T14:57:25Z,4179bcb126947aacf9332ddda03e19f912cb300c,[],2025-02-06 14:56:34+00:00,2025-02-06 14:57:25+00:00,0.85,False,False
prometheus,prometheus,prometheus/prometheus,13181548458,CI,pull_request,completed,failure,2025-02-06T14:56:34Z,2025-02-06T14:56:34Z,2025-02-06T15:11:46Z,4179bcb126947aacf9332ddda03e19f912cb300c,[],2025-02-06 14:56:34+00:00,2025-02-06 15:11:46+00:00,15.2,True,False
prometheus,prometheus,prometheus/prometheus,13181547885,CI,push,completed,failure,2025-02-06T14:56:32Z,2025-02-06T14:56:32Z,2025-02-06T15:11:53Z,4179bcb126947aacf9332ddda03e19f912cb300c,[],2025-02-06 14:56:32+00:00,2025-02-06 15:11:53+00:00,15.35,True,False
prometheus,prometheus,prometheus/prometheus,13181089561,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T14:32:28Z,2025-02-06T14:32:28Z,2025-02-06T14:33:21Z,f41fac7b708b163aec6182e2e4078108641d330f,[],2025-02-06 14:32:28+00:00,2025-02-06 14:33:21+00:00,0.8833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13181089567,CI,pull_request,completed,success,2025-02-06T14:32:28Z,2025-02-06T14:53:17Z,2025-02-06T15:03:39Z,f41fac7b708b163aec6182e2e4078108641d330f,[],2025-02-06 14:53:17+00:00,2025-02-06 15:03:39+00:00,10.366666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13181088435,CI,push,completed,failure,2025-02-06T14:32:24Z,2025-02-06T14:32:24Z,2025-02-06T14:50:34Z,f41fac7b708b163aec6182e2e4078108641d330f,[],2025-02-06 14:32:24+00:00,2025-02-06 14:50:34+00:00,18.166666666666668,True,False
prometheus,prometheus,prometheus/prometheus,13181008161,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T14:28:28Z,2025-02-06T14:28:28Z,2025-02-06T14:29:24Z,955eb4469927cba553f0199e49a16b7494d324bc,[],2025-02-06 14:28:28+00:00,2025-02-06 14:29:24+00:00,0.9333333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13181008189,CI,pull_request,completed,success,2025-02-06T14:28:28Z,2025-02-06T14:28:28Z,2025-02-06T14:46:32Z,955eb4469927cba553f0199e49a16b7494d324bc,[],2025-02-06 14:28:28+00:00,2025-02-06 14:46:32+00:00,18.066666666666666,False,False
prometheus,prometheus,prometheus/prometheus,13181007079,CI,push,completed,success,2025-02-06T14:28:25Z,2025-02-06T14:28:25Z,2025-02-06T14:46:50Z,955eb4469927cba553f0199e49a16b7494d324bc,[],2025-02-06 14:28:25+00:00,2025-02-06 14:46:50+00:00,18.416666666666668,False,False
prometheus,prometheus,prometheus/prometheus,13180709007,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T14:13:34Z,2025-02-06T14:13:34Z,2025-02-06T14:14:26Z,9205343bb26288bddd2181a7430bdbb556140b1e,[],2025-02-06 14:13:34+00:00,2025-02-06 14:14:26+00:00,0.8666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13180709010,CI,pull_request,completed,success,2025-02-06T14:13:34Z,2025-02-06T14:13:34Z,2025-02-06T14:31:10Z,9205343bb26288bddd2181a7430bdbb556140b1e,[],2025-02-06 14:13:34+00:00,2025-02-06 14:31:10+00:00,17.6,False,False
prometheus,prometheus,prometheus/prometheus,13180394361,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T13:57:49Z,2025-02-06T13:57:49Z,2025-02-06T13:58:43Z,52e6285505d4ff7aa2f455ab7f2e372400ed2a3f,[],2025-02-06 13:57:49+00:00,2025-02-06 13:58:43+00:00,0.9,False,False
prometheus,prometheus,prometheus/prometheus,13180394362,CI,pull_request,completed,success,2025-02-06T13:57:49Z,2025-02-06T13:57:49Z,2025-02-06T14:15:58Z,52e6285505d4ff7aa2f455ab7f2e372400ed2a3f,[],2025-02-06 13:57:49+00:00,2025-02-06 14:15:58+00:00,18.15,False,False
prometheus,prometheus,prometheus/prometheus,13180355985,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T13:55:24Z,2025-02-06T13:55:24Z,2025-02-06T13:56:13Z,746ce9573ec7429a3b1122be2633209c82c0e8e2,[],2025-02-06 13:55:24+00:00,2025-02-06 13:56:13+00:00,0.8166666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13180356006,CI,pull_request,completed,failure,2025-02-06T13:55:24Z,2025-02-06T13:55:24Z,2025-02-06T14:13:26Z,746ce9573ec7429a3b1122be2633209c82c0e8e2,[],2025-02-06 13:55:24+00:00,2025-02-06 14:13:26+00:00,18.033333333333335,True,False
prometheus,prometheus,prometheus/prometheus,13180355223,CI,push,completed,failure,2025-02-06T13:55:22Z,2025-02-06T13:55:22Z,2025-02-06T14:13:40Z,746ce9573ec7429a3b1122be2633209c82c0e8e2,[],2025-02-06 13:55:22+00:00,2025-02-06 14:13:40+00:00,18.3,True,False
prometheus,prometheus,prometheus/prometheus,13180351693,CI,push,completed,success,2025-02-06T13:55:10Z,2025-02-06T13:55:10Z,2025-02-06T14:14:03Z,9205343bb26288bddd2181a7430bdbb556140b1e,[],2025-02-06 13:55:10+00:00,2025-02-06 14:14:03+00:00,18.883333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13180177361,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T13:45:20Z,2025-02-06T13:45:20Z,2025-02-06T13:46:16Z,a15aba0a971f531a3c82661c27940d540001a7d9,[],2025-02-06 13:45:20+00:00,2025-02-06 13:46:16+00:00,0.9333333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13180177395,CI,pull_request,completed,failure,2025-02-06T13:45:20Z,2025-02-06T13:45:20Z,2025-02-06T13:58:52Z,a15aba0a971f531a3c82661c27940d540001a7d9,[],2025-02-06 13:45:20+00:00,2025-02-06 13:58:52+00:00,13.533333333333333,True,False
prometheus,prometheus,prometheus/prometheus,13180176808,CI,push,completed,failure,2025-02-06T13:45:18Z,2025-02-06T13:45:18Z,2025-02-06T14:04:13Z,a15aba0a971f531a3c82661c27940d540001a7d9,[],2025-02-06 13:45:18+00:00,2025-02-06 14:04:13+00:00,18.916666666666668,True,False
prometheus,prometheus,prometheus/prometheus,13180083838,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T13:39:52Z,2025-02-06T13:39:52Z,2025-02-06T13:40:50Z,648e56d12d3101d3ec7251071c7782418ab24c0f,[],2025-02-06 13:39:52+00:00,2025-02-06 13:40:50+00:00,0.9666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13180083862,CI,pull_request,completed,success,2025-02-06T13:39:52Z,2025-02-06T13:39:52Z,2025-02-06T13:58:15Z,648e56d12d3101d3ec7251071c7782418ab24c0f,[],2025-02-06 13:39:52+00:00,2025-02-06 13:58:15+00:00,18.383333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13180082907,CI,push,completed,success,2025-02-06T13:39:49Z,2025-02-06T13:39:49Z,2025-02-06T13:57:32Z,648e56d12d3101d3ec7251071c7782418ab24c0f,[],2025-02-06 13:39:49+00:00,2025-02-06 13:57:32+00:00,17.716666666666665,False,False
prometheus,prometheus,prometheus/prometheus,13179513874,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T13:09:00Z,2025-02-06T13:09:00Z,2025-02-06T13:09:46Z,787ab2fc3afb7c3c97f5b5e21fc34b2e6c85245e,[],2025-02-06 13:09:00+00:00,2025-02-06 13:09:46+00:00,0.7666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13179513886,CI,pull_request,completed,success,2025-02-06T13:09:00Z,2025-02-06T13:09:00Z,2025-02-06T13:27:16Z,787ab2fc3afb7c3c97f5b5e21fc34b2e6c85245e,[],2025-02-06 13:09:00+00:00,2025-02-06 13:27:16+00:00,18.266666666666666,False,False
prometheus,prometheus,prometheus/prometheus,13179490964,CI,push,completed,success,2025-02-06T13:07:49Z,2025-02-06T13:07:49Z,2025-02-06T13:26:12Z,787ab2fc3afb7c3c97f5b5e21fc34b2e6c85245e,[],2025-02-06 13:07:49+00:00,2025-02-06 13:26:12+00:00,18.383333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13178758194,Prombench Workflow,repository_dispatch,completed,failure,2025-02-06T12:27:15Z,2025-02-06T12:27:15Z,2025-02-06T12:38:58Z,cb096a8ea894af06aff1c4846857800a1cea9b8d,"[93, 5, 3, 14]",2025-02-06 12:27:15+00:00,2025-02-06 12:38:58+00:00,11.716666666666667,True,False
prometheus,prometheus,prometheus/prometheus,13177514100,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T11:12:13Z,2025-02-06T11:12:13Z,2025-02-06T11:13:00Z,3a28c7566eff616d4ffe36c0efb0652bef8697c0,[],2025-02-06 11:12:13+00:00,2025-02-06 11:13:00+00:00,0.7833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13177514123,CI,pull_request,completed,success,2025-02-06T11:12:13Z,2025-02-06T11:12:13Z,2025-02-06T11:33:20Z,3a28c7566eff616d4ffe36c0efb0652bef8697c0,[],2025-02-06 11:12:13+00:00,2025-02-06 11:33:20+00:00,21.116666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13177507305,CI,push,completed,failure,2025-02-06T11:11:52Z,2025-02-06T11:11:52Z,2025-02-06T11:27:02Z,3a28c7566eff616d4ffe36c0efb0652bef8697c0,[],2025-02-06 11:11:52+00:00,2025-02-06 11:27:02+00:00,15.166666666666666,True,False
prometheus,prometheus,prometheus/prometheus,13177424798,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T11:07:02Z,2025-02-06T11:07:02Z,2025-02-06T11:07:55Z,9583d24d5bce52120064bb636f415d7ca8d9b9b3,[],2025-02-06 11:07:02+00:00,2025-02-06 11:07:55+00:00,0.8833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13177424805,CI,pull_request,completed,failure,2025-02-06T11:07:02Z,2025-02-06T11:07:02Z,2025-02-06T11:26:01Z,9583d24d5bce52120064bb636f415d7ca8d9b9b3,[],2025-02-06 11:07:02+00:00,2025-02-06 11:26:01+00:00,18.983333333333334,True,False
prometheus,prometheus,prometheus/prometheus,13176840159,CI,pull_request,completed,failure,2025-02-06T10:32:31Z,2025-02-06T10:32:31Z,2025-02-06T10:46:06Z,c9f81eef6c19cf9ec86b8420eab42a7ef555fce3,[],2025-02-06 10:32:31+00:00,2025-02-06 10:46:06+00:00,13.583333333333334,True,False
prometheus,prometheus,prometheus/prometheus,13176840227,Scorecards supply-chain security,pull_request,completed,failure,2025-02-06T10:32:31Z,2025-02-06T10:32:31Z,2025-02-06T10:33:53Z,c9f81eef6c19cf9ec86b8420eab42a7ef555fce3,[],2025-02-06 10:32:31+00:00,2025-02-06 10:33:53+00:00,1.3666666666666667,True,False
prometheus,prometheus,prometheus/prometheus,13171737256,Scorecards supply-chain security,pull_request,completed,success,2025-02-06T04:18:12Z,2025-02-06T04:18:12Z,2025-02-06T04:18:59Z,e7d0da5b0c39f0e146279a3c5caf76c2d1251475,[],2025-02-06 04:18:12+00:00,2025-02-06 04:18:59+00:00,0.7833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13171737260,CI,pull_request,completed,failure,2025-02-06T04:18:12Z,2025-02-06T04:18:12Z,2025-02-06T04:36:01Z,e7d0da5b0c39f0e146279a3c5caf76c2d1251475,[],2025-02-06 04:18:12+00:00,2025-02-06 04:36:01+00:00,17.816666666666666,True,False
prometheus,prometheus,prometheus/prometheus,13168427349,Lock Threads,schedule,completed,success,2025-02-05T23:20:55Z,2025-02-05T23:20:55Z,2025-02-05T23:21:07Z,cb096a8ea894af06aff1c4846857800a1cea9b8d,"[93, 5, 3, 14]",2025-02-05 23:20:55+00:00,2025-02-05 23:21:07+00:00,0.2,False,False
prometheus,prometheus,prometheus/prometheus,13168182284,CI,pull_request,completed,success,2025-02-05T23:02:14Z,2025-02-05T23:02:14Z,2025-02-05T23:20:09Z,857cd8bdbe40b33f57e5c2fd5fb45f5187c31531,[],2025-02-05 23:02:14+00:00,2025-02-05 23:20:09+00:00,17.916666666666668,False,False
prometheus,prometheus,prometheus/prometheus,13168182286,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T23:02:14Z,2025-02-05T23:02:14Z,2025-02-05T23:03:01Z,857cd8bdbe40b33f57e5c2fd5fb45f5187c31531,[],2025-02-05 23:02:14+00:00,2025-02-05 23:03:01+00:00,0.7833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13167679091,Stale Check,schedule,completed,success,2025-02-05T22:22:35Z,2025-02-05T22:22:35Z,2025-02-05T22:22:51Z,cb096a8ea894af06aff1c4846857800a1cea9b8d,"[93, 5, 3, 14]",2025-02-05 22:22:35+00:00,2025-02-05 22:22:51+00:00,0.26666666666666666,False,False
prometheus,prometheus,prometheus/prometheus,13166640909,buf.build,push,completed,success,2025-02-05T21:10:48Z,2025-02-05T21:10:48Z,2025-02-05T21:11:21Z,cb096a8ea894af06aff1c4846857800a1cea9b8d,"[93, 5, 3, 14]",2025-02-05 21:10:48+00:00,2025-02-05 21:11:21+00:00,0.55,False,False
prometheus,prometheus,prometheus/prometheus,13166640926,Scorecards supply-chain security,push,completed,success,2025-02-05T21:10:48Z,2025-02-05T21:10:48Z,2025-02-05T21:12:15Z,cb096a8ea894af06aff1c4846857800a1cea9b8d,"[93, 5, 3, 14]",2025-02-05 21:10:48+00:00,2025-02-05 21:12:15+00:00,1.45,False,False
prometheus,prometheus,prometheus/prometheus,13166640929,CI,push,completed,success,2025-02-05T21:10:48Z,2025-02-05T21:10:48Z,2025-02-05T21:35:16Z,cb096a8ea894af06aff1c4846857800a1cea9b8d,"[93, 5, 3, 14]",2025-02-05 21:10:48+00:00,2025-02-05 21:35:16+00:00,24.466666666666665,False,False
prometheus,prometheus,prometheus/prometheus,13165401756,buf.build,push,completed,success,2025-02-05T19:49:39Z,2025-02-05T19:49:39Z,2025-02-05T19:50:00Z,fa1bd02c99dd6d755f2b13d4da67b1f55ef8ae13,"[93, 5, 3, 14]",2025-02-05 19:49:39+00:00,2025-02-05 19:50:00+00:00,0.35,False,False
prometheus,prometheus,prometheus/prometheus,13165401757,Scorecards supply-chain security,push,completed,success,2025-02-05T19:49:39Z,2025-02-05T19:49:39Z,2025-02-05T19:51:18Z,fa1bd02c99dd6d755f2b13d4da67b1f55ef8ae13,"[93, 5, 3, 14]",2025-02-05 19:49:39+00:00,2025-02-05 19:51:18+00:00,1.65,False,False
prometheus,prometheus,prometheus/prometheus,13165401760,CI,push,completed,success,2025-02-05T19:49:39Z,2025-02-05T19:49:39Z,2025-02-05T20:13:41Z,fa1bd02c99dd6d755f2b13d4da67b1f55ef8ae13,"[93, 5, 3, 14]",2025-02-05 19:49:39+00:00,2025-02-05 20:13:41+00:00,24.033333333333335,False,False
prometheus,prometheus,prometheus/prometheus,13163510303,CI,pull_request,completed,failure,2025-02-05T17:53:14Z,2025-02-05T17:53:14Z,2025-02-05T18:08:32Z,9e0fbfbc75f9b5e0a8886ee27f1ed2457ab2efbc,[],2025-02-05 17:53:14+00:00,2025-02-05 18:08:32+00:00,15.3,True,False
prometheus,prometheus,prometheus/prometheus,13163510305,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T17:53:14Z,2025-02-05T17:53:14Z,2025-02-05T17:54:00Z,9e0fbfbc75f9b5e0a8886ee27f1ed2457ab2efbc,[],2025-02-05 17:53:14+00:00,2025-02-05 17:54:00+00:00,0.7666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13163404098,Sync repo files,schedule,completed,success,2025-02-05T17:46:27Z,2025-02-05T17:46:27Z,2025-02-05T17:49:38Z,5a5fdea7ad9307fae83e1289e2f396d6f75d0f79,"[93, 5, 3, 14]",2025-02-05 17:46:27+00:00,2025-02-05 17:49:38+00:00,3.183333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13163035750,Prombench Workflow,repository_dispatch,completed,failure,2025-02-05T17:24:58Z,2025-02-05T17:24:58Z,2025-02-05T17:42:07Z,5a5fdea7ad9307fae83e1289e2f396d6f75d0f79,"[93, 5, 3, 14]",2025-02-05 17:24:58+00:00,2025-02-05 17:42:07+00:00,17.15,True,False
prometheus,prometheus,prometheus/prometheus,13161058006,buf.build,push,completed,success,2025-02-05T15:40:26Z,2025-02-05T15:40:26Z,2025-02-05T15:40:48Z,5a5fdea7ad9307fae83e1289e2f396d6f75d0f79,"[93, 5, 3, 14]",2025-02-05 15:40:26+00:00,2025-02-05 15:40:48+00:00,0.36666666666666664,False,False
prometheus,prometheus,prometheus/prometheus,13161058007,CI,push,completed,success,2025-02-05T15:40:26Z,2025-02-05T15:40:26Z,2025-02-05T16:04:58Z,5a5fdea7ad9307fae83e1289e2f396d6f75d0f79,"[93, 5, 3, 14]",2025-02-05 15:40:26+00:00,2025-02-05 16:04:58+00:00,24.533333333333335,False,False
prometheus,prometheus,prometheus/prometheus,13161058021,Scorecards supply-chain security,push,completed,success,2025-02-05T15:40:26Z,2025-02-05T15:40:26Z,2025-02-05T15:42:02Z,5a5fdea7ad9307fae83e1289e2f396d6f75d0f79,"[93, 5, 3, 14]",2025-02-05 15:40:26+00:00,2025-02-05 15:42:02+00:00,1.6,False,False
prometheus,prometheus,prometheus/prometheus,13160768600,buf.build,push,completed,success,2025-02-05T15:26:17Z,2025-02-05T15:26:17Z,2025-02-05T15:26:44Z,c9320da61eafed32a73bb731da2f0b258c52fee7,"[93, 5, 3, 14]",2025-02-05 15:26:17+00:00,2025-02-05 15:26:44+00:00,0.45,False,False
prometheus,prometheus,prometheus/prometheus,13160768602,CI,push,completed,success,2025-02-05T15:26:17Z,2025-02-05T15:26:17Z,2025-02-05T15:50:44Z,c9320da61eafed32a73bb731da2f0b258c52fee7,"[93, 5, 3, 14]",2025-02-05 15:26:17+00:00,2025-02-05 15:50:44+00:00,24.45,False,False
prometheus,prometheus,prometheus/prometheus,13160768606,Scorecards supply-chain security,push,completed,success,2025-02-05T15:26:17Z,2025-02-05T15:26:17Z,2025-02-05T15:27:44Z,c9320da61eafed32a73bb731da2f0b258c52fee7,"[93, 5, 3, 14]",2025-02-05 15:26:17+00:00,2025-02-05 15:27:44+00:00,1.45,False,False
prometheus,prometheus,prometheus/prometheus,13160557356,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T15:16:16Z,2025-02-05T15:16:16Z,2025-02-05T15:17:01Z,9fb5e9ab7b8444f0fac5e6e28696cfcbc0ccd11d,[],2025-02-05 15:16:16+00:00,2025-02-05 15:17:01+00:00,0.75,False,False
prometheus,prometheus,prometheus/prometheus,13160557372,CI,pull_request,completed,success,2025-02-05T15:16:16Z,2025-02-05T15:16:16Z,2025-02-05T15:34:38Z,9fb5e9ab7b8444f0fac5e6e28696cfcbc0ccd11d,[],2025-02-05 15:16:16+00:00,2025-02-05 15:34:38+00:00,18.366666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13158995158,Prombench Workflow,repository_dispatch,completed,failure,2025-02-05T13:58:38Z,2025-02-05T13:58:38Z,2025-02-05T14:12:22Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 13:58:38+00:00,2025-02-05 14:12:22+00:00,13.733333333333333,True,False
prometheus,prometheus,prometheus/prometheus,13157007879,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T12:08:36Z,2025-02-05T12:08:36Z,2025-02-05T12:09:23Z,5be31977016eb780da53c419c97b53cb52232338,[],2025-02-05 12:08:36+00:00,2025-02-05 12:09:23+00:00,0.7833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13157007880,CI,pull_request,completed,success,2025-02-05T12:08:36Z,2025-02-05T12:08:36Z,2025-02-05T12:25:39Z,5be31977016eb780da53c419c97b53cb52232338,[],2025-02-05 12:08:36+00:00,2025-02-05 12:25:39+00:00,17.05,False,False
prometheus,prometheus,prometheus/prometheus,13156878291,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T12:01:27Z,2025-02-05T12:01:27Z,2025-02-05T12:02:19Z,0b1fff89e0f6059fe1c9275e887278407c208961,[],2025-02-05 12:01:27+00:00,2025-02-05 12:02:19+00:00,0.8666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13156878312,CI,pull_request,completed,success,2025-02-05T12:01:27Z,2025-02-05T12:01:27Z,2025-02-05T12:18:50Z,0b1fff89e0f6059fe1c9275e887278407c208961,[],2025-02-05 12:01:27+00:00,2025-02-05 12:18:50+00:00,17.383333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13156307660,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T11:24:49Z,2025-02-05T11:24:49Z,2025-02-05T11:25:38Z,e4037b3ec3654ad9016105e3da80f034a1ad2f5a,[],2025-02-05 11:24:49+00:00,2025-02-05 11:25:38+00:00,0.8166666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13156307663,CI,pull_request,completed,failure,2025-02-05T11:24:49Z,2025-02-05T11:24:49Z,2025-02-05T11:39:40Z,e4037b3ec3654ad9016105e3da80f034a1ad2f5a,[],2025-02-05 11:24:49+00:00,2025-02-05 11:39:40+00:00,14.85,True,False
prometheus,prometheus,prometheus/prometheus,13155926381,Prombench Workflow,repository_dispatch,completed,failure,2025-02-05T11:02:53Z,2025-02-05T11:02:53Z,2025-02-05T11:03:11Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 11:02:53+00:00,2025-02-05 11:03:11+00:00,0.3,True,False
prometheus,prometheus,prometheus/prometheus,13155912224,Prombench Workflow,repository_dispatch,completed,success,2025-02-05T11:02:09Z,2025-02-05T11:02:09Z,2025-02-05T11:07:59Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 11:02:09+00:00,2025-02-05 11:07:59+00:00,5.833333333333333,False,False
prometheus,prometheus,prometheus/prometheus,13155812327,Prombench Workflow,repository_dispatch,completed,success,2025-02-05T10:56:28Z,2025-02-05T10:56:28Z,2025-02-05T11:02:22Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 10:56:28+00:00,2025-02-05 11:02:22+00:00,5.9,False,False
prometheus,prometheus,prometheus/prometheus,13155378193,Prombench Workflow,repository_dispatch,completed,failure,2025-02-05T10:31:33Z,2025-02-05T10:31:33Z,2025-02-05T10:43:16Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 10:31:33+00:00,2025-02-05 10:43:16+00:00,11.716666666666667,True,False
prometheus,prometheus,prometheus/prometheus,13155085596,Prombench Workflow,repository_dispatch,completed,failure,2025-02-05T10:15:42Z,2025-02-05T10:15:42Z,2025-02-05T10:27:21Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 10:15:42+00:00,2025-02-05 10:27:21+00:00,11.65,True,False
prometheus,prometheus,prometheus/prometheus,13155074530,CI,pull_request,completed,success,2025-02-05T10:15:07Z,2025-02-05T10:15:07Z,2025-02-05T10:32:44Z,6e7cce8d34948e0d6266650399d8582b92b2de89,[],2025-02-05 10:15:07+00:00,2025-02-05 10:32:44+00:00,17.616666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13155074535,Scorecards supply-chain security,pull_request,completed,success,2025-02-05T10:15:07Z,2025-02-05T10:15:07Z,2025-02-05T10:15:53Z,6e7cce8d34948e0d6266650399d8582b92b2de89,[],2025-02-05 10:15:07+00:00,2025-02-05 10:15:53+00:00,0.7666666666666667,False,False
prometheus,prometheus,prometheus/prometheus,13155060346,CI,push,completed,success,2025-02-05T10:14:19Z,2025-02-05T10:14:19Z,2025-02-05T10:32:35Z,6e7cce8d34948e0d6266650399d8582b92b2de89,[],2025-02-05 10:14:19+00:00,2025-02-05 10:32:35+00:00,18.266666666666666,False,False
prometheus,prometheus,prometheus/prometheus,13155010812,Prombench Workflow,repository_dispatch,completed,success,2025-02-05T10:11:32Z,2025-02-05T10:11:32Z,2025-02-05T10:17:36Z,96f31e370b2ac59c323faf8f6d7149a92bf139a0,"[93, 5, 3, 14]",2025-02-05 10:11:32+00:00,2025-02-05 10:17:36+00:00,6.066666666666666,False,False
