repo_full,detector_family,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenarios,mean_precision,precision_observations,mean_recall,recall_observations,mean_false_alarm_rate,false_alarm_rate_observations,mean_episode_detection_rate,episode_detection_rate_observations,mean_detection_delay_weeks,detection_delay_weeks_observations,mean_boundary_overlap,boundary_overlap_observations,mean_alarm_duration_weeks,alarm_duration_weeks_observations,mean_unevaluable_fraction,unevaluable_fraction_observations
docker/cli,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,74,0.0,100,0.0,100,,0,0.0,74,0.0,100,0.8055555555555567,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.432833333333333,100,0.86,100,0.29,100,1.0,100,0.18,100,0.41516666666666635,100,4.04,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.47666666666666657,100,0.525,100,0.12053571428571423,100,0.74,100,0.6756756756756757,74,0.3583333333333333,100,1.82,100,0.75,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.59375,32,0.1896551724137931,87,0.024583333333333332,100,0.23,100,0.5217391304347826,23,0.1579861111111111,96,0.5,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.5555555555555556,18,0.06756756756756757,74,0.013333333333333332,100,0.1,100,1.0,10,0.06756756756756757,74,0.18,100,0.8055555555555567,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.432833333333333,100,0.86,100,0.29,100,1.0,100,0.18,100,0.41516666666666635,100,4.04,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.47666666666666657,100,0.525,100,0.12053571428571423,100,0.74,100,0.6756756756756757,74,0.3583333333333333,100,1.82,100,0.75,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.59375,32,0.1896551724137931,87,0.024583333333333332,100,0.23,100,0.5217391304347826,23,0.1579861111111111,96,0.5,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.5555555555555556,18,0.06756756756756757,74,0.013333333333333332,100,0.1,100,1.0,10,0.06756756756756757,74,0.18,100,0.8055555555555567,100
docker/cli,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,74,0.0,100,0.0,100,,0,0.0,74,0.0,100,0.8055555555555567,100
docker/cli,mewma,mewma,composite,,not_applicable,7.150034791553729,frozen_control_limit,,not_applicable,metric_shift,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.3286904761904761,100,0.565,100,0.0626470588235293,100,0.74,100,0.4594594594594595,74,0.290190476190476,100,3.26,100,0.0,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.034285714285714274,100,0.12,100,0.32190476190476147,100,0.24,100,0.3333333333333333,24,0.03,100,7.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.25,100,0.0,100,,0,0.0,100,5.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.2105263157894736,100,0.0,100,,0,0.0,100,4.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.16666666666666646,100,0.0,100,,0,0.0,100,3.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904754,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.28690476190476166,100,0.99,100,0.2399999999999997,100,1.0,100,0.0,100,0.28654761904761883,100,7.02,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.4008333333333332,100,0.725,100,0.11400000000000007,100,0.98,100,0.5204081632653061,98,0.37000000000000005,100,3.73,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.2783333333333334,100,0.36,100,0.08736842105263158,100,0.47,100,0.46808510638297873,47,0.251,100,2.38,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.22666666666666666,100,0.2,100,0.05444444444444436,100,0.25,100,0.4,25,0.17666666666666664,100,1.38,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.15282051282051265,100,0.99,100,0.5257142857142854,100,1.0,100,0.0,100,0.15271062271062255,100,13.02,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.14938383838383812,100,0.725,100,0.41400000000000003,100,0.98,100,0.5204081632653061,98,0.14442424242424237,100,9.73,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.09301587301587302,100,0.36,100,0.3505263157894737,100,0.47,100,0.46808510638297873,47,0.08962698412698412,100,7.38,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.06666666666666667,100,0.2,100,0.27666666666666695,100,0.25,100,0.4,25,0.06333333333333332,100,5.38,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.12,100,0.12,100,0.08380952380952367,100,0.24,100,0.3333333333333333,24,0.07999999999999996,100,2.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.23809523809523753,100,0.0,100,,0,0.0,100,5.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.15789473684210487,100,0.0,100,,0,0.0,100,3.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.11111111111111088,100,0.0,100,,0,0.0,100,2.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.3419999999999995,100,0.99,100,0.18857142857142822,100,1.0,100,0.0,100,0.3415238095238091,100,5.94,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.40883333333333316,100,0.685,100,0.10600000000000005,100,0.98,100,0.6020408163265306,98,0.36466666666666675,100,3.49,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.25833333333333336,100,0.32,100,0.07894736842105265,100,0.39,100,0.358974358974359,39,0.235,100,2.14,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.24637681159420288,92,0.2,100,0.04111111111111104,100,0.25,100,0.4,25,0.17666666666666664,100,1.14,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.1823636363636362,100,0.99,100,0.4266666666666659,100,1.0,100,0.0,100,0.18221212121212105,100,10.94,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.18406746031746035,100,0.685,100,0.3060000000000003,100,0.98,100,0.6020408163265306,98,0.1744444444444444,100,7.49,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.11466666666666668,100,0.32,100,0.23684210526315802,100,0.39,100,0.358974358974359,39,0.11000000000000001,100,5.14,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.10133333333333334,100,0.2,100,0.15222222222222198,100,0.25,100,0.4,25,0.09300000000000001,100,3.14,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.23809523809523753,100,0.0,100,,0,0.0,100,5.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.19999999999999962,100,0.0,100,,0,0.0,100,4.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.15789473684210487,100,0.0,100,,0,0.0,100,3.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.11111111111111088,100,0.0,100,,0,0.0,100,2.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.42466666666666664,100,0.975,100,0.13714285714285693,100,0.99,100,0.0,99,0.4236666666666666,100,4.83,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.40383333333333327,100,0.675,100,0.10600000000000005,100,0.96,100,0.59375,96,0.36066666666666686,100,3.47,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.25833333333333336,100,0.32,100,0.07894736842105265,100,0.39,100,0.358974358974359,39,0.235,100,2.14,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.24637681159420288,92,0.2,100,0.04111111111111104,100,0.25,100,0.4,25,0.17666666666666664,100,1.14,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.2006161616161615,100,0.975,100,0.3752380952380949,100,0.99,100,0.0,99,0.20034343434343424,100,9.83,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.18156746031746032,100,0.675,100,0.3060000000000003,100,0.96,100,0.59375,96,0.17222222222222217,100,7.47,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.11466666666666668,100,0.32,100,0.23684210526315802,100,0.39,100,0.358974358974359,39,0.11000000000000001,100,5.14,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,union,composite,13.0,primary,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.10133333333333334,100,0.2,100,0.15222222222222198,100,0.25,100,0.4,25,0.09300000000000001,100,3.14,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3611111111111112,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
docker/cli,causal_rolling_mad,two_of_three,composite,13.0,primary,3.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
docker/cli,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.24,100,0.12,100,0.095,100,0.24,100,0.3333333333333333,24,0.12,100,1.0,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,92,0.0,100,0.0,100,,0,0.0,92,0.0,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,76,0.0,100,0.0,100,,0,0.0,76,0.0,100,0.8055555555555567,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,92,0.0,100,0.0,100,,0,0.0,92,0.0,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,76,0.0,100,0.0,100,,0,0.0,76,0.0,100,0.8055555555555567,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.3382857142857139,100,1.0,100,0.495,100,1.0,100,0.0,100,0.3382857142857139,100,5.96,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.6183333333333332,100,0.755,100,0.14714285714285716,100,1.0,100,0.57,100,0.48999999999999994,100,2.47,100,0.75,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.5084745762711864,59,0.28804347826086957,92,0.0666666666666667,100,0.43,100,0.7674418604651163,43,0.2216666666666666,100,0.95,100,0.7777777777777771,100
docker/cli,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,4.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.2777777777777778,36,0.06578947368421052,76,0.04733333333333333,100,0.1,100,1.0,10,0.06578947368421052,76,0.36,100,0.8055555555555567,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,1.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.3382857142857139,100,1.0,100,0.495,100,1.0,100,0.0,100,0.3382857142857139,100,5.96,100,0.7222222222222224,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.6183333333333332,100,0.755,100,0.14714285714285716,100,1.0,100,0.57,100,0.48999999999999994,100,2.47,100,0.75,100
docker/cli,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.5084745762711864,59,0.28804347826086957,92,0.0666666666666667,100,0.43,100,0.7674418604651163,43,0.2216666666666666,100,0.95,100,0.7777777777777771,100
