repo_full,pr_number,from_state,to_state,start_at,stop_at,event,duration_hours,transition
helm/helm,13031,1,2,2024-05-14 13:32:20+00:00,2024-05-14 16:13:07+00:00,1,2.6797222222222223,1->2
helm/helm,13032,0,3,2024-05-13 12:11:08+00:00,2024-05-13 18:47:48+00:00,1,6.611111111111111,0->3
helm/helm,13033,0,1,2024-05-13 22:05:14+00:00,2024-05-14 13:09:01+00:00,1,15.063055555555556,0->1
helm/helm,13033,1,2,2024-05-14 13:09:01+00:00,2024-05-14 13:09:06+00:00,1,0.001388888888888889,1->2
helm/helm,13034,0,1,2024-05-14 14:19:05+00:00,2024-08-21 20:36:07+00:00,1,2382.2838888888887,0->1
helm/helm,13034,1,2,2024-08-21 20:36:07+00:00,2024-10-25 20:10:21+00:00,1,1559.5705555555555,1->2
helm/helm,13042,0,1,2024-05-16 21:40:44+00:00,2024-05-17 08:07:43+00:00,1,10.449722222222222,0->1
helm/helm,13042,1,3,2024-05-17 08:07:43+00:00,2024-06-12 21:37:44+00:00,1,637.5002777777778,1->3
helm/helm,13048,0,1,2024-05-20 13:18:20+00:00,2024-05-23 21:08:18+00:00,1,79.83277777777778,0->1
helm/helm,13048,1,2,2024-05-23 21:08:18+00:00,2024-06-12 20:37:38+00:00,1,479.4888888888889,1->2
helm/helm,13049,0,1,2024-05-20 18:05:30+00:00,2024-06-07 19:25:07+00:00,1,433.32694444444445,0->1
helm/helm,13049,1,3,2024-06-07 19:25:07+00:00,2025-09-22 00:24:42+00:00,1,11308.993055555555,1->3
helm/helm,13050,0,1,2024-05-20 21:48:18+00:00,2024-05-22 17:22:43+00:00,1,43.57361111111111,0->1
helm/helm,13050,1,2,2024-05-22 17:22:43+00:00,2024-05-22 17:22:49+00:00,1,0.0016666666666666668,1->2
helm/helm,13054,0,1,2024-05-22 09:14:06+00:00,2024-05-27 00:43:21+00:00,1,111.4875,0->1
helm/helm,13054,1,2,2024-05-27 00:43:21+00:00,2024-06-11 15:20:04+00:00,1,374.6119444444444,1->2
helm/helm,13059,0,1,2024-05-22 18:08:46+00:00,2024-05-22 18:19:22+00:00,1,0.17666666666666667,0->1
helm/helm,13059,1,2,2024-05-22 18:19:22+00:00,2024-05-23 14:05:00+00:00,1,19.760555555555555,1->2
helm/helm,13062,0,3,2024-05-23 19:47:49+00:00,2024-05-23 19:50:12+00:00,1,0.03972222222222222,0->3
helm/helm,13063,0,1,2024-05-23 20:00:13+00:00,2024-05-23 20:26:47+00:00,1,0.44277777777777777,0->1
helm/helm,13063,1,2,2024-05-23 20:26:47+00:00,2024-05-23 20:27:03+00:00,1,0.0044444444444444444,1->2
helm/helm,13070,0,3,2024-05-27 14:11:05+00:00,2024-09-13 10:21:27+00:00,1,2612.172777777778,0->3
helm/helm,13072,0,3,2024-05-28 07:44:01+00:00,2025-09-22 00:24:36+00:00,1,11560.676388888889,0->3
helm/helm,13076,0,1,2024-05-29 14:32:07+00:00,2024-06-08 12:10:01+00:00,1,237.63166666666666,0->1
helm/helm,13076,1,3,2024-06-08 12:10:01+00:00,2025-09-22 00:24:33+00:00,1,11292.242222222223,1->3
helm/helm,13081,0,1,2024-05-30 17:14:30+00:00,2024-06-05 19:23:24+00:00,1,146.14833333333334,0->1
helm/helm,13081,1,2,2024-06-05 19:23:24+00:00,2024-08-25 00:10:55+00:00,1,1924.7919444444444,1->2
helm/helm,13083,0,1,2024-05-31 08:58:15+00:00,2024-06-05 19:24:58+00:00,1,130.4452777777778,0->1
helm/helm,13083,1,2,2024-06-05 19:24:58+00:00,2024-06-05 19:25:20+00:00,1,0.006111111111111111,1->2
helm/helm,13084,0,1,2024-05-31 21:33:33+00:00,2024-06-02 23:49:34+00:00,1,50.26694444444445,0->1
helm/helm,13084,1,2,2024-06-02 23:49:34+00:00,2024-06-03 17:07:57+00:00,1,17.30638888888889,1->2
helm/helm,13085,0,1,2024-06-01 18:42:58+00:00,2024-06-10 19:36:48+00:00,1,216.8972222222222,0->1
helm/helm,13085,1,2,2024-06-10 19:36:48+00:00,2024-07-08 23:47:35+00:00,1,676.1797222222223,1->2
helm/helm,13086,0,3,2024-06-03 03:47:05+00:00,2025-09-22 00:24:30+00:00,1,11420.62361111111,0->3
helm/helm,13087,0,1,2024-06-04 21:29:10+00:00,2024-06-10 19:41:42+00:00,1,142.20888888888888,0->1
helm/helm,13087,1,3,2024-06-10 19:41:42+00:00,2024-07-05 21:44:21+00:00,1,602.0441666666667,1->3
helm/helm,13088,0,1,2024-06-04 21:34:07+00:00,2024-06-10 19:39:04+00:00,1,142.0825,0->1
helm/helm,13088,1,2,2024-06-10 19:39:04+00:00,2024-06-10 19:39:11+00:00,1,0.0019444444444444444,1->2
helm/helm,13095,0,1,2024-06-08 08:09:02+00:00,2025-01-26 00:35:45+00:00,1,5560.445277777778,0->1
helm/helm,13095,1,3,2025-01-26 00:35:45+00:00,2025-09-22 00:24:27+00:00,1,5735.8116666666665,1->3
helm/helm,13096,0,1,2024-06-09 23:50:00+00:00,2024-07-11 03:56:20+00:00,1,748.1055555555556,0->1
helm/helm,13096,1,3,2024-07-11 03:56:20+00:00,2025-03-24 21:16:21+00:00,1,6161.333611111111,1->3
helm/helm,13098,0,1,2024-06-11 07:05:13+00:00,2024-06-17 19:06:20+00:00,1,156.0186111111111,0->1
helm/helm,13098,1,3,2024-06-17 19:06:20+00:00,2025-09-22 00:24:26+00:00,1,11069.301666666666,1->3
helm/helm,13100,0,1,2024-06-11 15:18:43+00:00,2024-06-13 19:57:17+00:00,1,52.64277777777778,0->1
helm/helm,13100,1,2,2024-06-13 19:57:17+00:00,2024-07-15 15:32:10+00:00,1,763.5813888888889,1->2
helm/helm,13102,0,1,2024-06-12 21:37:33+00:00,2024-06-13 12:47:10+00:00,1,15.160277777777777,0->1
helm/helm,13102,1,2,2024-06-13 12:47:10+00:00,2024-06-13 12:47:18+00:00,1,0.0022222222222222222,1->2
helm/helm,13103,0,1,2024-06-12 21:37:39+00:00,2024-06-13 12:46:44+00:00,1,15.151388888888889,0->1
helm/helm,13103,1,2,2024-06-13 12:46:44+00:00,2024-07-08 23:40:05+00:00,1,610.8891666666667,1->2
helm/helm,13104,0,1,2024-06-13 13:59:43+00:00,2024-06-14 07:52:48+00:00,1,17.884722222222223,0->1
helm/helm,13104,1,3,2024-06-14 07:52:48+00:00,2025-09-22 00:24:24+00:00,1,11152.526666666667,1->3
helm/helm,13105,0,1,2024-06-13 16:31:16+00:00,2024-09-16 16:21:43+00:00,1,2279.840833333333,0->1
helm/helm,13105,1,3,2024-09-16 16:21:43+00:00,2025-03-24 10:41:09+00:00,1,4530.323888888889,1->3
helm/helm,13106,0,1,2024-06-13 21:12:00+00:00,2024-06-17 19:49:21+00:00,1,94.6225,0->1
helm/helm,13106,1,2,2024-06-17 19:49:21+00:00,2024-06-17 19:49:31+00:00,1,0.002777777777777778,1->2
helm/helm,13109,0,1,2024-06-14 13:44:19+00:00,2024-06-24 13:27:57+00:00,1,239.72722222222222,0->1
helm/helm,13109,1,2,2024-06-24 13:27:57+00:00,2024-09-11 19:22:53+00:00,1,1901.9155555555556,1->2
helm/helm,13111,0,1,2024-06-14 21:40:41+00:00,2025-08-13 20:43:47+00:00,1,10199.051666666666,0->1
helm/helm,13111,1,2,2025-08-13 20:43:47+00:00,2025-08-13 20:44:58+00:00,1,0.01972222222222222,1->2
helm/helm,13112,0,1,2024-06-15 07:37:20+00:00,2025-01-26 01:12:18+00:00,1,5393.582777777778,0->1
helm/helm,13112,1,3,2025-01-26 01:12:18+00:00,2025-09-22 00:24:21+00:00,1,5735.200833333333,1->3
helm/helm,13113,0,1,2024-06-15 14:54:46+00:00,2024-06-19 16:17:26+00:00,1,97.37777777777778,0->1
helm/helm,13113,1,3,2024-06-19 16:17:26+00:00,2024-07-09 15:08:53+00:00,1,478.8575,1->3
helm/helm,13114,0,1,2024-06-15 15:04:38+00:00,2024-06-19 16:56:12+00:00,1,97.85944444444445,0->1
helm/helm,13114,1,3,2024-06-19 16:56:12+00:00,2024-07-01 21:14:22+00:00,1,292.3027777777778,1->3
helm/helm,13117,0,1,2024-06-15 18:50:06+00:00,2024-06-18 04:45:01+00:00,1,57.915277777777774,0->1
helm/helm,13117,1,2,2024-06-18 04:45:01+00:00,2024-07-01 20:49:51+00:00,1,328.0805555555556,1->2
helm/helm,13118,0,1,2024-06-16 07:06:45+00:00,2024-06-18 14:53:32+00:00,1,55.77972222222222,0->1
helm/helm,13118,1,3,2024-06-18 14:53:32+00:00,2025-09-22 00:24:20+00:00,1,11049.513333333334,1->3
helm/helm,13119,0,1,2024-06-16 13:36:36+00:00,2024-06-18 14:21:30+00:00,1,48.748333333333335,0->1
helm/helm,13119,1,2,2024-06-18 14:21:30+00:00,2025-04-05 17:50:59+00:00,1,6987.491388888889,1->2
helm/helm,13120,0,1,2024-06-16 13:55:06+00:00,2024-06-17 20:23:49+00:00,1,30.47861111111111,0->1
helm/helm,13120,1,2,2024-06-17 20:23:49+00:00,2024-06-21 17:59:24+00:00,1,93.59305555555555,1->2
helm/helm,13121,0,1,2024-06-17 09:51:42+00:00,2024-06-18 14:16:52+00:00,1,28.419444444444444,0->1
helm/helm,13121,1,3,2024-06-18 14:16:52+00:00,2025-09-22 00:24:19+00:00,1,11050.124166666666,1->3
helm/helm,13122,0,1,2024-06-17 21:30:02+00:00,2024-06-18 14:17:46+00:00,1,16.795555555555556,0->1
helm/helm,13122,1,3,2024-06-18 14:17:46+00:00,2024-06-20 22:00:19+00:00,1,55.70916666666667,1->3
helm/helm,13123,0,3,2024-06-18 05:04:34+00:00,2025-09-22 00:24:18+00:00,1,11059.32888888889,0->3
helm/helm,13129,0,1,2024-06-18 19:13:54+00:00,2024-06-19 17:17:25+00:00,1,22.058611111111112,0->1
helm/helm,13129,1,2,2024-06-19 17:17:25+00:00,2024-06-20 16:26:44+00:00,1,23.155277777777776,1->2
helm/helm,13130,0,1,2024-06-19 04:49:22+00:00,2024-06-19 07:16:56+00:00,1,2.4594444444444443,0->1
helm/helm,13130,1,2,2024-06-19 07:16:56+00:00,2024-07-08 23:38:34+00:00,1,472.36055555555555,1->2
helm/helm,13134,0,3,2024-06-20 15:41:19+00:00,2024-06-20 15:57:24+00:00,1,0.26805555555555555,0->3
helm/helm,13135,0,1,2024-06-20 15:57:10+00:00,2024-07-11 16:20:50+00:00,1,504.39444444444445,0->1
helm/helm,13135,1,3,2024-07-11 16:20:50+00:00,2025-09-22 00:24:12+00:00,1,10496.056111111111,1->3
helm/helm,13136,0,1,2024-06-20 22:00:15+00:00,2024-08-15 16:43:45+00:00,1,1338.725,0->1
helm/helm,13136,1,3,2024-08-15 16:43:45+00:00,2024-09-10 14:30:34+00:00,1,621.7802777777778,1->3
helm/helm,13138,0,3,2024-06-24 12:47:15+00:00,2026-01-01 00:28:52+00:00,1,13331.693611111112,0->3
helm/helm,13145,0,1,2024-06-28 21:07:41+00:00,2024-07-01 20:03:46+00:00,1,70.93472222222222,0->1
helm/helm,13145,1,2,2024-07-01 20:03:46+00:00,2024-07-01 20:04:01+00:00,1,0.004166666666666667,1->2
helm/helm,13146,0,1,2024-06-28 21:12:56+00:00,2024-07-01 21:11:58+00:00,1,71.98388888888888,0->1
helm/helm,13146,1,3,2024-07-01 21:11:58+00:00,2024-09-25 01:10:50+00:00,1,2043.9811111111112,1->3
helm/helm,13147,0,1,2024-06-29 07:46:46+00:00,2024-07-01 20:03:17+00:00,1,60.27527777777778,0->1
helm/helm,13147,1,3,2024-07-01 20:03:17+00:00,2025-09-22 00:24:07+00:00,1,10732.347222222223,1->3
helm/helm,13148,0,3,2024-07-01 04:28:06+00:00,2025-09-22 00:24:06+00:00,1,10747.933333333332,0->3
helm/helm,13150,0,1,2024-07-01 11:20:47+00:00,2024-12-01 06:33:16+00:00,1,3667.2080555555553,0->1
helm/helm,13150,1,3,2024-12-01 06:33:16+00:00,2025-09-22 00:24:05+00:00,1,7073.8469444444445,1->3
helm/helm,13154,0,1,2024-07-02 21:46:05+00:00,2024-12-17 20:04:16+00:00,1,4030.3030555555556,0->1
helm/helm,13154,1,2,2024-12-17 20:04:16+00:00,2025-07-10 16:31:44+00:00,1,4916.457777777778,1->2
helm/helm,13155,0,1,2024-07-04 11:35:13+00:00,2024-07-05 05:38:51+00:00,1,18.060555555555556,0->1
helm/helm,13155,1,3,2024-07-05 05:38:51+00:00,2025-09-22 00:24:03+00:00,1,10650.753333333334,1->3
helm/helm,13158,0,1,2024-07-05 21:44:18+00:00,2024-07-08 08:14:43+00:00,1,58.50694444444444,0->1
helm/helm,13158,1,2,2024-07-08 08:14:43+00:00,2024-07-08 23:39:38+00:00,1,15.415277777777778,1->2
helm/helm,13163,0,1,2024-07-09 21:13:50+00:00,2024-07-15 13:12:10+00:00,1,135.97222222222223,0->1
helm/helm,13163,1,3,2024-07-15 13:12:10+00:00,2024-07-17 21:59:44+00:00,1,56.79277777777778,1->3
helm/helm,13164,0,1,2024-07-09 21:13:53+00:00,2024-08-16 19:41:51+00:00,1,910.4661111111111,0->1
helm/helm,13164,1,2,2024-08-16 19:41:51+00:00,2024-08-24 23:34:32+00:00,1,195.87805555555556,1->2
helm/helm,13165,0,1,2024-07-09 21:14:00+00:00,2024-07-10 19:09:42+00:00,1,21.928333333333335,0->1
helm/helm,13165,1,2,2024-07-10 19:09:42+00:00,2024-07-10 19:09:50+00:00,1,0.0022222222222222222,1->2
helm/helm,13170,0,1,2024-07-10 21:12:51+00:00,2024-07-15 13:06:30+00:00,1,111.89416666666666,0->1
helm/helm,13170,1,2,2024-07-15 13:06:30+00:00,2024-07-15 13:06:36+00:00,1,0.0016666666666666668,1->2
helm/helm,13171,0,3,2024-07-10 21:12:59+00:00,2024-11-07 21:34:12+00:00,1,2880.353611111111,0->3
helm/helm,13172,0,1,2024-07-11 10:45:49+00:00,2024-07-15 21:35:16+00:00,1,106.82416666666667,0->1
helm/helm,13172,1,2,2024-07-15 21:35:16+00:00,2024-08-16 19:38:01+00:00,1,766.0458333333333,1->2
helm/helm,13177,0,1,2024-07-12 15:24:31+00:00,2024-07-26 22:35:29+00:00,1,343.1827777777778,0->1
helm/helm,13177,1,2,2024-07-26 22:35:29+00:00,2024-10-04 20:16:42+00:00,1,1677.6869444444444,1->2
helm/helm,13178,0,1,2024-07-12 21:36:28+00:00,2024-07-15 13:04:56+00:00,1,63.474444444444444,0->1
helm/helm,13178,1,2,2024-07-15 13:04:56+00:00,2024-07-15 13:05:02+00:00,1,0.0016666666666666668,1->2
helm/helm,13180,0,1,2024-07-16 05:57:07+00:00,2024-09-16 16:58:34+00:00,1,1499.0241666666666,0->1
helm/helm,13180,1,3,2024-09-16 16:58:34+00:00,2025-09-26 19:58:14+00:00,1,9002.994444444445,1->3
helm/helm,13185,0,1,2024-07-17 15:33:43+00:00,2024-10-04 16:39:00+00:00,1,1897.0880555555555,0->1
helm/helm,13185,1,3,2024-10-04 16:39:00+00:00,2025-08-20 00:39:29+00:00,1,7664.008055555556,1->3
helm/helm,13186,0,1,2024-07-17 19:15:09+00:00,2024-07-23 15:16:49+00:00,1,140.02777777777777,0->1
helm/helm,13186,1,2,2024-07-23 15:16:49+00:00,2024-07-23 15:18:47+00:00,1,0.03277777777777778,1->2
helm/helm,13187,0,1,2024-07-17 21:59:40+00:00,2024-07-24 20:02:24+00:00,1,166.04555555555555,0->1
helm/helm,13187,1,2,2024-07-24 20:02:24+00:00,2024-08-12 17:15:35+00:00,1,453.21972222222223,1->2
helm/helm,13190,0,1,2024-07-19 21:25:03+00:00,2024-07-24 20:00:13+00:00,1,118.58611111111111,0->1
helm/helm,13190,1,2,2024-07-24 20:00:13+00:00,2024-07-24 20:00:18+00:00,1,0.001388888888888889,1->2
helm/helm,13194,0,1,2024-07-22 18:47:19+00:00,2024-07-25 17:40:46+00:00,1,70.89083333333333,0->1
helm/helm,13194,1,2,2024-07-25 17:40:46+00:00,2024-07-26 18:27:06+00:00,1,24.772222222222222,1->2
helm/helm,13195,0,3,2024-07-23 06:03:00+00:00,2024-07-23 06:04:48+00:00,1,0.03,0->3
helm/helm,13196,0,3,2024-07-23 06:14:51+00:00,2024-07-23 10:11:02+00:00,1,3.9363888888888887,0->3
helm/helm,13200,0,1,2024-07-25 01:09:25+00:00,2024-10-15 00:11:52+00:00,1,1967.0408333333332,0->1
helm/helm,13200,1,3,2024-10-15 00:11:52+00:00,2025-09-22 00:23:50+00:00,1,8208.199444444444,1->3
helm/helm,13205,0,3,2024-07-25 21:26:49+00:00,2024-07-25 21:27:04+00:00,1,0.004166666666666667,0->3
helm/helm,13206,0,3,2024-07-25 21:47:53+00:00,2024-07-26 21:58:55+00:00,1,24.183888888888887,0->3
helm/helm,13207,0,3,2024-07-26 17:39:17+00:00,2024-07-26 17:39:37+00:00,1,0.005555555555555556,0->3
helm/helm,13208,0,3,2024-07-26 19:32:05+00:00,2024-07-26 19:32:18+00:00,1,0.003611111111111111,0->3
helm/helm,13209,0,1,2024-07-26 21:58:52+00:00,2024-07-29 13:42:50+00:00,1,63.73277777777778,0->1
helm/helm,13209,1,2,2024-07-29 13:42:50+00:00,2024-07-29 13:42:56+00:00,1,0.0016666666666666668,1->2
helm/helm,13212,0,1,2024-07-28 15:45:26+00:00,2024-10-05 05:02:43+00:00,1,1645.2880555555555,0->1
helm/helm,13212,1,2,2024-10-05 05:02:43+00:00,2024-12-01 06:31:26+00:00,1,1369.4786111111111,1->2
helm/helm,13213,0,1,2024-07-28 17:01:11+00:00,2024-10-04 14:59:04+00:00,1,1629.9647222222222,0->1
helm/helm,13213,1,3,2024-10-04 14:59:04+00:00,2025-09-21 00:24:25+00:00,1,8433.4225,1->3
helm/helm,13215,0,3,2024-07-30 10:33:25+00:00,2024-08-01 17:20:50+00:00,1,54.790277777777774,0->3
helm/helm,13216,0,1,2024-07-30 16:08:29+00:00,2024-08-06 20:26:44+00:00,1,172.30416666666667,0->1
helm/helm,13216,1,3,2024-08-06 20:26:44+00:00,2024-09-10 21:33:05+00:00,1,841.1058333333333,1->3
helm/helm,13217,0,1,2024-07-30 21:35:43+00:00,2024-08-07 19:29:48+00:00,1,189.9013888888889,0->1
helm/helm,13217,1,2,2024-08-07 19:29:48+00:00,2024-08-07 19:29:53+00:00,1,0.001388888888888889,1->2
helm/helm,13219,0,1,2024-07-31 09:12:43+00:00,2024-09-06 19:24:58+00:00,1,898.2041666666667,0->1
helm/helm,13219,1,2,2024-09-06 19:24:58+00:00,2024-10-07 19:31:45+00:00,1,744.1130555555555,1->2
helm/helm,13224,0,1,2024-08-01 14:31:35+00:00,2024-08-28 17:43:02+00:00,1,651.1908333333333,0->1
helm/helm,13224,1,2,2024-08-28 17:43:02+00:00,2024-09-12 16:14:39+00:00,1,358.52694444444444,1->2
helm/helm,13225,0,1,2024-08-01 15:34:56+00:00,2024-08-21 15:59:16+00:00,1,480.40555555555557,0->1
helm/helm,13225,1,3,2024-08-21 15:59:16+00:00,2025-04-16 19:49:34+00:00,1,5715.838333333333,1->3
helm/helm,13226,0,1,2024-08-01 17:20:46+00:00,2024-08-06 19:47:05+00:00,1,122.43861111111111,0->1
helm/helm,13226,1,2,2024-08-06 19:47:05+00:00,2024-08-06 19:49:20+00:00,1,0.0375,1->2
helm/helm,13231,0,1,2024-08-05 19:10:16+00:00,2024-08-15 15:59:02+00:00,1,236.81277777777777,0->1
helm/helm,13231,1,2,2024-08-15 15:59:02+00:00,2024-08-25 00:16:57+00:00,1,224.29861111111111,1->2
helm/helm,13232,0,1,2024-08-05 21:57:54+00:00,2024-08-15 15:49:32+00:00,1,233.86055555555555,0->1
helm/helm,13232,1,2,2024-08-15 15:49:32+00:00,2024-12-20 00:39:33+00:00,1,3032.833611111111,1->2
helm/helm,13233,0,1,2024-08-06 00:10:26+00:00,2024-08-07 13:32:45+00:00,1,37.371944444444445,0->1
helm/helm,13233,1,2,2024-08-07 13:32:45+00:00,2024-09-12 16:13:41+00:00,1,866.6822222222222,1->2
helm/helm,13235,0,1,2024-08-06 22:12:53+00:00,2024-08-07 19:29:08+00:00,1,21.270833333333332,0->1
helm/helm,13235,1,2,2024-08-07 19:29:08+00:00,2024-08-07 19:29:12+00:00,1,0.0011111111111111111,1->2
helm/helm,13236,0,3,2024-08-07 10:02:10+00:00,2025-09-21 00:24:23+00:00,1,9830.370277777778,0->3
helm/helm,13240,0,1,2024-08-08 17:11:07+00:00,2024-09-27 19:45:24+00:00,1,1202.5713888888888,0->1
helm/helm,13240,1,2,2024-09-27 19:45:24+00:00,2024-09-27 19:53:00+00:00,1,0.12666666666666668,1->2
helm/helm,13242,0,1,2024-08-10 05:22:55+00:00,2024-08-12 14:14:37+00:00,1,56.861666666666665,0->1
helm/helm,13242,1,3,2024-08-12 14:14:37+00:00,2026-03-08 07:08:45+00:00,1,13744.902222222223,1->3
helm/helm,13244,0,1,2024-08-12 07:45:54+00:00,2024-08-23 19:38:07+00:00,1,275.8702777777778,0->1
helm/helm,13244,1,3,2024-08-23 19:38:07+00:00,2024-09-06 14:00:29+00:00,1,330.3727777777778,1->3
helm/helm,13246,0,1,2024-08-12 21:24:15+00:00,2024-08-16 12:36:29+00:00,1,87.20388888888888,0->1
helm/helm,13246,1,2,2024-08-16 12:36:29+00:00,2024-08-24 23:34:22+00:00,1,202.96472222222224,1->2
helm/helm,13247,0,1,2024-08-12 21:24:24+00:00,2024-08-16 12:33:06+00:00,1,87.145,0->1
helm/helm,13247,1,2,2024-08-16 12:33:06+00:00,2024-08-24 23:34:04+00:00,1,203.01611111111112,1->2
helm/helm,13250,0,1,2024-08-13 21:40:12+00:00,2024-08-14 19:25:25+00:00,1,21.753611111111113,0->1
helm/helm,13250,1,2,2024-08-14 19:25:25+00:00,2024-08-14 19:25:31+00:00,1,0.0016666666666666668,1->2
helm/helm,13251,0,1,2024-08-14 14:32:16+00:00,2024-08-14 21:41:12+00:00,1,7.148888888888889,0->1
helm/helm,13251,1,2,2024-08-14 21:41:12+00:00,2024-08-15 13:36:13+00:00,1,15.916944444444445,1->2
helm/helm,13252,0,1,2024-08-14 20:36:54+00:00,2024-08-14 21:40:52+00:00,1,1.066111111111111,0->1
helm/helm,13252,1,2,2024-08-14 21:40:52+00:00,2024-08-14 21:40:56+00:00,1,0.0011111111111111111,1->2
helm/helm,13253,0,1,2024-08-14 21:56:12+00:00,2024-08-19 21:16:39+00:00,1,119.34083333333334,0->1
helm/helm,13253,1,2,2024-08-19 21:16:39+00:00,2024-08-19 21:16:52+00:00,1,0.003611111111111111,1->2
helm/helm,13256,0,1,2024-08-16 19:29:41+00:00,2024-08-21 16:55:17+00:00,1,117.42666666666666,0->1
helm/helm,13256,1,2,2024-08-21 16:55:17+00:00,2024-08-28 16:56:38+00:00,1,168.0225,1->2
helm/helm,13257,0,3,2024-08-16 20:10:03+00:00,2025-09-23 00:21:49+00:00,1,9652.19611111111,0->3
helm/helm,13259,0,1,2024-08-18 03:27:49+00:00,2024-08-21 17:06:51+00:00,1,85.65055555555556,0->1
helm/helm,13259,1,2,2024-08-21 17:06:51+00:00,2024-09-12 16:12:47+00:00,1,527.0988888888888,1->2
helm/helm,13261,0,1,2024-08-19 02:35:43+00:00,2024-08-20 17:53:06+00:00,1,39.289722222222224,0->1
helm/helm,13261,1,2,2024-08-20 17:53:06+00:00,2024-08-20 17:53:12+00:00,1,0.0016666666666666668,1->2
helm/helm,13263,0,1,2024-08-19 12:09:18+00:00,2024-08-19 15:14:37+00:00,1,3.088611111111111,0->1
helm/helm,13263,1,3,2024-08-19 15:14:37+00:00,2024-08-21 23:26:21+00:00,1,56.19555555555556,1->3
helm/helm,13264,0,1,2024-08-19 21:54:52+00:00,2024-08-20 16:35:19+00:00,1,18.674166666666668,0->1
helm/helm,13264,1,2,2024-08-20 16:35:19+00:00,2024-08-21 19:11:46+00:00,1,26.6075,1->2
helm/helm,13265,0,3,2024-08-21 21:19:44+00:00,2024-08-26 21:17:11+00:00,1,119.9575,0->3
helm/helm,13267,0,1,2024-08-22 16:33:58+00:00,2024-08-23 19:08:03+00:00,1,26.568055555555556,0->1
helm/helm,13267,1,2,2024-08-23 19:08:03+00:00,2024-08-29 13:33:59+00:00,1,138.4322222222222,1->2
helm/helm,13270,0,1,2024-08-25 07:15:25+00:00,2024-08-28 19:33:10+00:00,1,84.29583333333333,0->1
helm/helm,13270,1,3,2024-08-28 19:33:10+00:00,2025-12-14 00:26:43+00:00,1,11332.8925,1->3
helm/helm,13272,0,3,2024-08-26 13:01:08+00:00,2025-08-20 09:24:44+00:00,1,8612.393333333333,0->3
helm/helm,13273,0,1,2024-08-26 19:53:47+00:00,2024-08-27 04:03:16+00:00,1,8.158055555555556,0->1
helm/helm,13273,1,2,2024-08-27 04:03:16+00:00,2024-08-27 04:03:30+00:00,1,0.0038888888888888888,1->2
helm/helm,13274,0,3,2024-08-26 21:17:07+00:00,2024-08-29 21:47:15+00:00,1,72.50222222222222,0->3
helm/helm,13275,0,3,2024-08-26 21:55:47+00:00,2024-08-29 13:34:44+00:00,1,63.649166666666666,0->3
helm/helm,13276,0,1,2024-08-26 21:55:57+00:00,2024-08-30 20:49:00+00:00,1,94.88416666666667,0->1
helm/helm,13276,1,2,2024-08-30 20:49:00+00:00,2024-08-30 20:49:15+00:00,1,0.004166666666666667,1->2
helm/helm,13277,0,1,2024-08-26 21:56:03+00:00,2024-08-28 16:57:12+00:00,1,43.01916666666666,0->1
helm/helm,13277,1,3,2024-08-28 16:57:12+00:00,2024-08-30 20:41:49+00:00,1,51.743611111111115,1->3
helm/helm,13280,0,3,2024-08-28 11:29:55+00:00,2024-08-28 11:36:49+00:00,1,0.115,0->3
helm/helm,13281,0,1,2024-08-28 11:42:26+00:00,2024-08-28 19:56:38+00:00,1,8.236666666666666,0->1
helm/helm,13281,1,2,2024-08-28 19:56:38+00:00,2024-08-30 19:51:51+00:00,1,47.92027777777778,1->2
helm/helm,13282,0,1,2024-08-29 04:15:04+00:00,2025-01-25 18:36:02+00:00,1,3590.3494444444445,0->1
helm/helm,13282,1,3,2025-01-25 18:36:02+00:00,2025-09-21 00:24:13+00:00,1,5717.803055555555,1->3
helm/helm,13283,0,1,2024-08-29 05:30:44+00:00,2024-09-13 10:20:14+00:00,1,364.825,0->1
helm/helm,13283,1,2,2024-09-13 10:20:14+00:00,2025-04-14 18:52:03+00:00,1,5120.530277777778,1->2
helm/helm,13285,0,1,2024-08-29 21:47:09+00:00,2024-08-30 13:31:15+00:00,1,15.735,0->1
helm/helm,13285,1,2,2024-08-30 13:31:15+00:00,2024-08-30 13:31:21+00:00,1,0.0016666666666666668,1->2
helm/helm,13286,0,1,2024-08-30 19:19:56+00:00,2024-08-30 20:34:10+00:00,1,1.2372222222222222,0->1
helm/helm,13286,1,2,2024-08-30 20:34:10+00:00,2024-08-30 20:41:09+00:00,1,0.11638888888888889,1->2
helm/helm,13287,0,1,2024-08-30 20:35:46+00:00,2024-08-30 20:43:43+00:00,1,0.1325,0->1
helm/helm,13287,1,2,2024-08-30 20:43:43+00:00,2024-09-09 16:18:52+00:00,1,235.58583333333334,1->2
helm/helm,13288,0,1,2024-08-30 21:33:07+00:00,2024-09-06 19:39:43+00:00,1,166.11,0->1
helm/helm,13288,1,2,2024-09-06 19:39:43+00:00,2024-09-06 19:39:56+00:00,1,0.003611111111111111,1->2
helm/helm,13289,0,3,2024-08-30 21:33:17+00:00,2024-09-09 21:05:21+00:00,1,239.53444444444443,0->3
helm/helm,13290,0,1,2024-08-30 21:33:20+00:00,2024-09-03 13:03:41+00:00,1,87.50583333333333,0->1
helm/helm,13290,1,2,2024-09-03 13:03:41+00:00,2024-09-03 13:03:47+00:00,1,0.0016666666666666668,1->2
